DP;Departamento;MPIO;Municipio;Superficie;PopTot;Rural;Region;depa_nombre;muni_nombre;nombre_prestador;nit_prestador;clase_prestador;ese;naturaleza_juridica;caracter_territorial;nivel_atencion;nombre_sede_prestador;FECHA_RENOVACION_CICLO;FECHA_ULTIMA_ACREDITACION;fecha_vencimiento_acreditacion;fecha_generacion_este_reporte;field15;field16;field17;field18;field19;field20;field21;field22;field23;field24;field25;field26;field27;field28;field29;field30;field31;field32;field33;field34;field35;C�digo Municipio;Municipio:1;C�digo Departamento;Departamento:1;Actividades primarias *;Actividades secundarias **;Actividades terciarias ***;Valor agregado;Peso relativo municipal en el valor agregado departamental (%)
25;Cundinamarca;25430;MADRID;115.3477277;143167;0.043;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25430;MADRID;25;Cundinamarca;87.34890747;896.5977074;1464.958404;2448.905019;2.7
25;Cundinamarca;25436;MANTA;98.40811431;4496;0.642;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25436;MANTA;25;Cundinamarca;46.54835758;5.52211873;37.27405269;89.344529;0.1
25;Cundinamarca;25438;MEDINA;1298.599838;9667;0.38;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25438;MEDINA;25;Cundinamarca;68.33580522;9.954810888;80.82867571;159.1192918;0.2
25;Cundinamarca;25473;MOSQUERA;111.3116677;159527;0.011;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25473;MOSQUERA;25;Cundinamarca;35.5730866;1877.150941;1907.012826;3819.736853;4.3
25;Cundinamarca;25473;MOSQUERA;111.3116677;159527;0.011;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52473;MOSQUERA;52;Nari�o;5.649888612;3.533450698;51.82081977;61.00415908;0.3
25;Cundinamarca;25483;NARI�O;59.20460531;2908;0.244;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5483;NARI�O;5;Antioquia;46.9350673;8.109845517;107.8187275;162.8636403;0.1
25;Cundinamarca;25483;NARI�O;59.20460531;2908;0.244;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25483;NARI�O;25;Cundinamarca;9.7201918;2.811006441;30.46922715;43.00042539;0
25;Cundinamarca;25483;NARI�O;59.20460531;2908;0.244;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52480;NARI�O;52;Nari�o;13.38074917;2.406667877;26.66001609;42.44743314;0.2
25;Cundinamarca;25486;NEMOCON;99.64095199;16563;0.444;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25486;NEMOCON;25;Cundinamarca;38.6008487;14.87962648;167.433977;220.9144522;0.2
25;Cundinamarca;25488;NILO;236.5726248;13524;0.643;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25488;NILO;25;Cundinamarca;62.3470984;16.92369955;197.2760464;276.5468444;0.3
25;Cundinamarca;25489;NIMAIMA;58.6631636;4392;0.704;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25489;NIMAIMA;25;Cundinamarca;27.43785494;4.816612067;43.87677916;76.13124616;0.1
25;Cundinamarca;25491;NOCAIMA;70.64965784;7529;0.605;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25491;NOCAIMA;25;Cundinamarca;65.28349366;9.006252436;72.24615721;146.5359033;0.2
25;Cundinamarca;25506;VENECIA;116.0043046;5179;0.631;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5861;VENECIA;5;Antioquia;149.7190578;16.82876329;198.3029387;364.8507599;0.2
25;Cundinamarca;25506;VENECIA;116.0043046;5179;0.631;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25506;VENECIA;25;Cundinamarca;245.759089;16.36134233;43.47747708;305.5979084;0.3
25;Cundinamarca;25513;PACHO;393.3563289;30219;0.398;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25513;PACHO;25;Cundinamarca;285.1732262;35.73263281;260.9229224;581.8287814;0.7
25;Cundinamarca;25518;PAIME;176.4110068;5033;0.792;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25518;PAIME;25;Cundinamarca;64.98509347;6.472618804;35.80334594;107.2610582;0.1
25;Cundinamarca;25524;PANDI;69.27296062;6148;0.693;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25524;PANDI;25;Cundinamarca;543.9706241;32.5797752;50.45990501;627.0103043;0.7
25;Cundinamarca;25530;PARATEBUENO;822.2459626;10470;0.497;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25530;PARATEBUENO;25;Cundinamarca;225.0088535;19.28009952;100.3467806;344.6357336;0.4
25;Cundinamarca;25535;PASCA;259.3263627;11194;0.608;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25535;PASCA;25;Cundinamarca;173.4744722;16.56550638;93.49856924;283.5385478;0.3
25;Cundinamarca;25572;PUERTO SALGAR;465.2439058;19352;0.227;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25572;PUERTO SALGAR;25;Cundinamarca;217.7847713;29.97652811;268.6336238;516.3949232;0.6
25;Cundinamarca;25580;PULI;207.0546002;4044;0.704;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25580;PULI;25;Cundinamarca;44.59389176;4.860409943;29.967579;79.4218807;0.1
25;Cundinamarca;25592;QUEBRADANEGRA;87.58298325;5766;0.814;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25592;QUEBRADANEGRA;25;Cundinamarca;44.75729691;6.793360425;58.31242587;109.8630832;0.1
25;Cundinamarca;25594;QUETAME;137.4138603;6191;0.64;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25594;QUETAME;25;Cundinamarca;56.79356573;7.325162769;57.04084771;121.1595762;0.1
25;Cundinamarca;25596;QUIPILE;132.0666959;7590;0.805;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25596;QUIPILE;25;Cundinamarca;207.0863334;16.28810281;69.00218234;292.3766185;0.3
25;Cundinamarca;25599;APULO;131.1567608;10162;0.499;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25599;APULO;25;Cundinamarca;240.6954685;20.46975897;104.6184997;365.7837272;0.4
25;Cundinamarca;25612;RICAURTE;122.741565;16295;0.377;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25612;RICAURTE;25;Cundinamarca;70.39870133;27.07480963;332.3293096;429.8028206;0.5
25;Cundinamarca;25612;RICAURTE;122.741565;16295;0.377;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52612;RICAURTE;52;Nari�o;62.98254757;11.18252104;124.1533309;198.3183995;0.9
25;Cundinamarca;25645;SAN ANTONIO DEL TEQUENDAMA;91.16951941;14706;0.827;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25645;SAN ANTONIO DEL TEQUENDAMA;25;Cundinamarca;91.23361015;17.42853223;173.954313;282.6164554;0.3
25;Cundinamarca;25649;SAN BERNARDO;246.5085276;10304;0.505;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25649;SAN BERNARDO;25;Cundinamarca;1059.763517;62.93566463;96.73310883;1219.432291;1.4
25;Cundinamarca;25649;SAN BERNARDO;246.5085276;10304;0.505;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52685;SAN BERNARDO;52;Nari�o;37.0915529;5.065826842;47.20836425;89.36574399;0.4
25;Cundinamarca;25653;SAN CAYETANO;300.9762295;5901;0.772;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25653;SAN CAYETANO;25;Cundinamarca;73.90331688;7.296100177;38.93525413;120.1346712;0.1
25;Cundinamarca;25653;SAN CAYETANO;300.9762295;5901;0.772;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54673;SAN CAYETANO;54;Norte De Santander;88.65608968;29.03739745;282.0228387;399.7163259;1.7
25;Cundinamarca;25658;SAN FRANCISCO;111.8273994;13482;0.514;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5652;SAN FRANCISCO;5;Antioquia;13.63151566;4.215759983;66.66740724;84.51468288;0
25;Cundinamarca;25658;SAN FRANCISCO;111.8273994;13482;0.514;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25658;SAN FRANCISCO;25;Cundinamarca;104.4835959;14.91245692;119.4328272;238.82888;0.3
25;Cundinamarca;25658;SAN FRANCISCO;111.8273994;13482;0.514;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86755;SAN FRANCISCO;86;Putumayo;5.622996953;3.406671534;34.74120085;43.77086934;0.8
25;Cundinamarca;25662;SAN JUAN DE RIO SECO;308.3555685;9988;0.559;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25662;SAN JUAN DE RIO SECO;25;Cundinamarca;158.5145763;15.72752003;96.84608892;271.0881853;0.3
25;Cundinamarca;25718;SASAIMA;102.7855963;13312;0.671;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25718;SASAIMA;25;Cundinamarca;300.9714655;25.47163704;125.1022733;451.5453758;0.5
25;Cundinamarca;25736;SESQUILE;134.4250129;14342;0.609;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25736;SESQUILE;25;Cundinamarca;152.3638627;240.6863107;194.3632278;587.4134013;0.7
25;Cundinamarca;25740;SIBATE;112.6175323;42286;0.242;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25740;SIBATE;25;Cundinamarca;137.2175823;789.5122077;517.7909844;1444.520774;1.6
25;Cundinamarca;25743;SILVANIA;157.115455;26959;0.592;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25743;SILVANIA;25;Cundinamarca;360.972078;38.94546583;262.953541;662.8710848;0.7
25;Cundinamarca;25745;SIMIJACA;106.0357483;16111;0.339;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25745;SIMIJACA;25;Cundinamarca;30.26682961;64.65541816;164.6469892;259.569237;0.3
25;Cundinamarca;25754;SOACHA;204.1271713;828947;0.005;Region Centro Oriente;Cundinamarca;SOACHA;Instituto Roosevelt;860013874;Instituciones Prestadoras de Servicios de Salud - IPS;;Privada;;;Roosevelt Teleton;20271107;20240408;20280407;18/05/2025 8:24:24 p.m.;;;;;;;;;;;;;;;;;;;;;;25754;SOACHA;25;Cundinamarca;22.77141966;1588.885797;7333.176048;8944.833265;10
25;Cundinamarca;25758;SOPO;119.8999019;32725;0.243;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25758;SOPO;25;Cundinamarca;21.43580767;813.5333103;446.6961207;1281.665239;1.4
25;Cundinamarca;25769;SUBACHOQUE;214.1792015;18567;0.433;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25769;SUBACHOQUE;25;Cundinamarca;39.44567736;16.90819663;181.8665223;238.2203963;0.3
25;Cundinamarca;25772;SUESCA;157.9774427;21387;0.469;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25772;SUESCA;25;Cundinamarca;149.2235201;70.99662999;200.7520122;420.9721623;0.5
25;Cundinamarca;25777;SUPATA;128.7685005;6428;0.606;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25777;SUPATA;25;Cundinamarca;69.47068087;7.884908792;51.93346278;129.2890524;0.1
25;Cundinamarca;25779;SUSA;96.63357196;7982;0.568;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25779;SUSA;25;Cundinamarca;37.38808403;7.035314301;63.0851623;107.5085606;0.1
25;Cundinamarca;25781;SUTATAUSA;63.72329923;7357;0.587;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25781;SUTATAUSA;25;Cundinamarca;231.7923263;6.198159953;78.51845738;316.5089437;0.4
25;Cundinamarca;25785;TABIO;70.06348241;27305;0.619;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25785;TABIO;25;Cundinamarca;23.41710809;22.1928745;278.6328658;324.2428484;0.4
25;Cundinamarca;25793;TAUSA;187.6040017;9997;0.731;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25793;TAUSA;25;Cundinamarca;544.9775484;77.36818507;106.0554806;728.401214;0.8
25;Cundinamarca;25797;TENA;54.22990394;11922;0.839;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25797;TENA;25;Cundinamarca;85.01790927;12.8931782;107.2886493;205.1997368;0.2
25;Cundinamarca;25799;TENJO;103.3696391;27644;0.502;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25799;TENJO;25;Cundinamarca;60.66885799;836.2692708;828.6807873;1725.618916;1.9
25;Cundinamarca;25805;TIBACUY;85.96959646;5334;0.786;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25805;TIBACUY;25;Cundinamarca;64.30557722;6.876188438;42.98578809;114.1675537;0.1
25;Cundinamarca;25807;TIBIRITA;55.70918904;3862;0.748;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25807;TIBIRITA;25;Cundinamarca;45.40705839;5.017017881;31.91960177;82.34367804;0.1
25;Cundinamarca;25815;TOCAIMA;266.9544033;19453;0.323;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25815;TOCAIMA;25;Cundinamarca;447.5958291;39.59363008;218.1844998;705.3739589;0.8
25;Cundinamarca;25817;TOCANCIPA;72.1389385;49642;0.524;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25817;TOCANCIPA;25;Cundinamarca;38.48443593;4040.561237;2434.737664;6513.783337;7.3
25;Cundinamarca;25823;TOPAIPI;132.4027762;4996;0.737;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25823;TOPAIPI;25;Cundinamarca;43.41326299;5.405202657;36.91017508;85.72864072;0.1
25;Cundinamarca;25839;UBALA;477.2575376;9257;0.724;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25839;UBALA;25;Cundinamarca;126.2695022;85.39692129;1556.735268;1768.401692;2
25;Cundinamarca;25841;UBAQUE;112.9021794;8231;0.742;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25841;UBAQUE;25;Cundinamarca;198.1139954;15.69135389;64.54735849;278.3527077;0.3
25;Cundinamarca;25843;VILLA DE SAN DIEGO DE UBATE;112.2806443;53790;0.198;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25843;VILLA DE SAN DIEGO DE UBATE;25;Cundinamarca;56.43576623;111.2537165;582.2221043;749.9115871;0.8
25;Cundinamarca;25845;UNE;201.3736568;8569;0.397;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25845;UNE;25;Cundinamarca;123.6050987;12.7945013;82.23459191;218.6341919;0.2
25;Cundinamarca;25851;UTICA;83.08290252;5202;0.371;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25851;UTICA;25;Cundinamarca;27.93436193;5.182244465;46.58665424;79.70326063;0.1
25;Cundinamarca;25862;VERGARA;139.8900829;8304;0.734;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25862;VERGARA;25;Cundinamarca;68.75507275;9.488993495;74.16007222;152.4041385;0.2
25;Cundinamarca;25867;VIANI;73.29851225;5380;0.584;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25867;VIANI;25;Cundinamarca;54.82624335;6.623634666;47.50217896;108.952057;0.1
25;Cundinamarca;25871;VILLAGOMEZ;66.5194486;2133;0.571;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25871;VILLAGOMEZ;25;Cundinamarca;17.46332254;2.533776669;21.29388444;41.29098365;0
25;Cundinamarca;25873;VILLAPINZON;229.0670656;21353;0.542;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25873;VILLAPINZON;25;Cundinamarca;624.509952;55.08457936;196.789392;876.3839233;1
25;Cundinamarca;25875;VILLETA;127.3298716;33643;0.268;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25875;VILLETA;25;Cundinamarca;117.0649725;37.45903914;445.6521317;600.1761433;0.7
25;Cundinamarca;25878;VIOTA;209.5639231;16218;0.59;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25878;VIOTA;25;Cundinamarca;369.8773069;30.76512851;144.4976701;545.1401055;0.6
25;Cundinamarca;25885;YACOPI;981.4151112;14856;0.669;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25885;YACOPI;25;Cundinamarca;225.2802884;21.5568772;119.5862784;366.423444;0.4
25;Cundinamarca;25898;ZIPACON;57.97646269;5782;0.645;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25898;ZIPACON;25;Cundinamarca;43.99136651;6.628632314;56.56208803;107.1820869;0.1
25;Cundinamarca;25899;ZIPAQUIRA;204.9380875;165473;0.145;Region Centro Oriente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25899;ZIPAQUIRA;25;Cundinamarca;106.9668117;276.2574717;1836.844754;2220.069038;2.5
27;Choco;27001;QUIBDO;3848.422792;146875;0.148;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27001;QUIBDO;27;Choco;122.5017831;100.3213243;1857.368558;2080.191666;31.2
27;Choco;27006;ACANDI;800.7273575;16096;0.561;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27006;ACANDI;27;Choco;49.15352021;4.373120577;47.6013154;101.1279562;1.5
27;Choco;27025;ALTO BAUDO;1852.953945;31745;0.897;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27025;ALTO BAUDO;27;Choco;24.76907961;5.542813252;97.36483461;127.6767275;1.9
27;Choco;27050;ATRATO;399.0990219;6962;0.549;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27050;ATRATO;27;Choco;45.53937298;2.090462139;26.47949133;74.10932644;1.1
27;Choco;27073;BAGADO;843.7098058;11959;0.807;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27073;BAGADO;27;Choco;5.949740521;2.276969093;45.46337454;53.69008415;0.8
27;Choco;27075;BAHIA SOLANO;976.4860256;11671;0.41;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27075;BAHIA SOLANO;27;Choco;9.024899634;2.018312611;35.44789931;46.49111155;0.7
27;Choco;27077;BAJO BAUDO;3378.938943;34457;0.798;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27077;BAJO BAUDO;27;Choco;8.226476174;4.064369721;81.33046184;93.62130773;1.4
27;Choco;27099;BOJAYA;3338.817867;13935;0.931;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27099;BOJAYA;27;Choco;33.63065825;3.626059481;46.26826986;83.52498759;1.3
27;Choco;27135;EL CANTON DEL SAN PABLO;350.9736168;7016;0.558;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27135;EL CANTON DEL SAN PABLO;27;Choco;508.4351995;1.271019103;24.46267099;534.1688896;8
27;Choco;27150;CARMEN DEL DARIEN;3440.537662;22466;0.905;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27150;CARMEN DEL DARIEN;27;Choco;494.5583347;24.77345476;51.31591011;570.6476995;8.6
27;Choco;27160;CERTEGUI;386.7032417;6302;0.438;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27160;CERTEGUI;27;Choco;47.09492957;1.547110465;25.66681926;74.3088593;1.1
27;Choco;27205;CONDOTO;499.5364862;14183;0.232;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27205;CONDOTO;27;Choco;52.7431341;2.704717523;51.57822498;107.0260766;1.6
27;Choco;27245;EL CARMEN DE ATRATO;816.7815638;9413;0.717;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27245;EL CARMEN DE ATRATO;27;Choco;29.85522408;35.56276257;38.08616485;103.5041515;1.6
27;Choco;27250;EL LITORAL DEL SAN JUAN;4075.960986;25814;0.942;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27250;EL LITORAL DEL SAN JUAN;27;Choco;7.77354396;3.164018245;61.94447022;72.88203243;1.1
27;Choco;27361;ISTMINA;1840.660246;34414;0.283;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27361;ISTMINA;27;Choco;179.7890445;17.84016825;276.7665488;474.3957616;7.1
27;Choco;27372;JURADO;1141.823872;7637;0.662;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27372;JURADO;27;Choco;30.77608762;2.159057588;16.7979767;49.73312191;0.7
27;Choco;27413;LLORO;819.7561686;10745;0.679;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27413;LLORO;27;Choco;75.34023561;2.099349139;36.90282456;114.3424093;1.7
27;Choco;27425;MEDIO ATRATO;1968.036091;13100;0.935;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27425;MEDIO ATRATO;27;Choco;58.78857626;3.757868351;32.8009143;95.34735891;1.4
27;Choco;27430;MEDIO BAUDO;1491.093665;17139;0.875;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27430;MEDIO BAUDO;27;Choco;37.96448079;3.866187419;47.22558085;89.05624906;1.3
27;Choco;27450;MEDIO SAN JUAN;673.4594563;11945;0.773;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27450;MEDIO SAN JUAN;27;Choco;15.12804123;2.373543985;41.82216172;59.32374693;0.9
27;Choco;27491;NOVITA;1032.785557;10551;0.634;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27491;NOVITA;27;Choco;150.8539436;3.64211852;29.08546216;183.5815242;2.8
27;Choco;27495;NUQUI;702.953429;18502;0.936;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27495;NUQUI;27;Choco;17.97958157;2.744139919;42.50574105;63.22946254;0.9
27;Choco;27580;RIO IRO;305.7434141;5983;0.741;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27580;RIO IRO;27;Choco;7.928703804;1.567267332;27.72293206;37.2189032;0.6
27;Choco;27600;RIO QUITO;737.0141678;9296;0.748;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27600;RIO QUITO;27;Choco;6.392845267;1.527037242;29.11340232;37.03328482;0.6
27;Choco;27615;RIOSUCIO;7248.347619;64544;0.748;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17614;RIOSUCIO;17;Caldas;90.66734549;71.32932442;514.5579875;676.5546574;2.8
27;Choco;27615;RIOSUCIO;7248.347619;64544;0.748;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27615;RIOSUCIO;27;Choco;426.7120032;25.73016676;140.2430496;592.6852196;8.9
27;Choco;27660;SAN JOSE DEL PALMAR;1585.938243;5809;0.782;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27660;SAN JOSE DEL PALMAR;27;Choco;26.3307559;2.019007944;18.15736444;46.50712828;0.7
27;Choco;27745;SIPI;1475.425388;3664;0.796;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27745;SIPI;27;Choco;42.7787102;1.00756102;18.81995926;62.60623048;0.9
27;Choco;27787;TADO;664.2248723;20476;0.418;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27787;TADO;27;Choco;40.63170757;12.31398769;192.0800114;245.0257067;3.7
27;Choco;27800;UNGUIA;1132.961778;14756;0.709;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27800;UNGUIA;27;Choco;95.56038715;6.287894378;42.99112408;144.8394056;2.2
27;Choco;27810;UNION PANAMERICANA;162.8977978;7627;0.592;Region Pacifico;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27810;UNION PANAMERICANA;27;Choco;203.7803336;1.833515019;35.8778797;241.4917283;3.6
41;Huila;41001;NEIVA;1232.246687;388229;0.067;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41001;NEIVA;41;Huila;906.2684476;1001.446061;6667.332385;8575.046894;34.4
41;Huila;41006;ACEVEDO;537.0913439;27418;0.824;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41006;ACEVEDO;41;Huila;284.7875062;37.57073836;209.2565841;531.6148286;2.1
41;Huila;41013;AGRADO;277.6998741;9630;0.363;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41013;AGRADO;41;Huila;57.70626054;11.04792525;86.29337929;155.0475651;0.6
41;Huila;41016;AIPE;744.7558989;17715;0.353;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41016;AIPE;41;Huila;440.407429;29.17624542;188.5047831;658.0884575;2.6
41;Huila;41020;ALGECIRAS;554.2141963;24605;0.524;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41020;ALGECIRAS;41;Huila;154.6764865;27.77097767;206.7435635;389.1910278;1.6
41;Huila;41026;ALTAMIRA;188.2185946;4660;0.452;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41026;ALTAMIRA;41;Huila;62.50251632;8.47458099;49.50861389;120.4857112;0.5
41;Huila;41078;BARAYA;819.6774372;9078;0.538;Region Centro Sur;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41078;BARAYA;41;Huila;86.67770798;12.04229316;70.79377004;169.5137712;0.7
